Year,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,high_temp_days,low_temp_days,heavy_rain_days,snow_days,high_wind_days,low_visibility_days,cloudy_days
2008,South Lake Tahoe,38.939926,-119.977187,43.65016368,9066.472076,26.94312644,40.48782379,41.34924421,46.43065473,1017.134132,,,57.51982863,4.960840382,110.6549489,24.29510396,0.7057177616,2.194594595,0.6607142857,3.131707317,26.45534439,800,Clear,sky is clear,01d,53,39,3,4,43,46,30
2009,Eureka,40.802071,-124.163673,53.07827397,8699.831366,48.70543265,51.42102283,50.79047489,55.64468607,1017.669977,,,85.50502283,8.288490868,221.2300228,23.30920354,0.7591615181,,,,53.31929224,800,Clear,sky is clear,01d,33,42,7,0,42,34,27
2009,Fresno,36.737798,-119.787125,65.66973148,9322.830453,44.41882733,64.08525493,64.40016995,66.88157829,1014.645253,,,52.68354861,5.275992522,191.4670292,22.89617857,0.8534644195,2.645,,,33.15182416,800,Clear,sky is clear,01d,55,32,7,0,36,36,35
2009,Los Angeles,34.054908,-118.242643,66.44582727,9546.404356,49.99994091,65.67430114,63.62384432,69.77173977,1014.511591,,,59.63840909,2.047167045,62.19159091,20.529,0.7404775281,4.132,,,26.36931818,721,Haze,haze,50d,29,39,3,0,5,28,25
2009,Palm Springs,33.830296,-116.545292,72.51217347,9985.731548,39.1448222,70.52316047,69.33752222,76.45828812,1013.596991,,,34.91064509,4.921797356,182.6597903,24.56363861,0.6557201646,2.325,,,16.65853659,802,Clouds,scattered clouds,03d,30,40,5,0,28,9,14
2009,Riverside,33.980601,-117.375494,64.51874021,9671.500239,45.70011122,63.28209738,62.68649416,66.27174441,1014.540347,,,55.80887527,3.915360345,128.9767336,20.80311847,0.6434416826,1.942857143,,,23.84065373,800,Clear,sky is clear,01d,32,36,4,0,24,11,23
2009,San Francisco,37.774929,-122.419415,57.31244635,,51.34853082,56.26510046,55.9629863,58.64615411,1016.32226,,,81.52728311,8.478302511,236.8079909,,0.7459399684,,,,47.84577626,802,Clouds,scattered clouds,03d,32,38,5,0,42,0,37
2009,South Lake Tahoe,38.939926,-119.977187,43.65314105,9296.421274,28.28246678,40.69653787,41.17465788,46.82149358,1017.039858,,,59.47287422,4.660380868,110.2904119,23.40144295,0.6460538117,2.121818182,0.6591767881,1.915,29.0285651,802,Clouds,scattered clouds,03d,44,39,4,5,34,38,29
2010,Eureka,40.802071,-124.163673,52.45682456,8779.831933,48.15540578,50.89191645,50.68035955,54.68954343,1016.125671,,,85.71464445,9.303205114,216.5865769,21.16951289,0.8208287569,,,,63.179774,500,Rain,light rain,10d,4,26,17,0,56,35,43
2010,Fresno,36.737798,-119.787125,64.15996951,9354.90284,46.65052055,62.79612579,63.07130081,65.22996725,1014.176942,,,58.72922313,5.393425926,188.4351852,22.58808824,0.9054976303,2.318987342,,,40.67784553,802,Clouds,scattered clouds,03d,20,25,9,0,44,23,58
2010,Los Angeles,34.054908,-118.242643,65.19835724,9406.548004,50.25294487,64.38449462,62.56764455,68.19278687,1014.141977,,,61.99114747,1.968181309,52.57608696,19.88660194,0.9113073713,4.365957447,,,31.53765128,800,Clear,sky is clear,01d,18,37,7,0,8,35,37
2010,Palm Springs,33.830296,-116.545292,71.53601591,9938.644867,41.31284432,69.7455875,68.44102386,75.37811818,1013.071818,,,39.25181818,4.754217045,182.0673864,24.70174935,0.8098319328,2.015625,,,19.59465909,802,Clouds,scattered clouds,03d,30,32,7,0,22,18,25
2010,Riverside,33.980601,-117.375494,63.14868812,9537.44391,47.05375684,62.00375461,61.33983685,64.93349983,1014.094536,,,60.22449436,3.766004023,128.1226953,20.82831224,0.8737823834,1.947674419,,,28.11654934,800,Clear,sky is clear,01d,25,31,9,0,16,22,34
2010,San Francisco,37.774929,-122.419415,57.2302032,,51.78152397,56.3261895,55.94393151,58.49239041,1015.584817,,,82.94954338,8.35044863,235.5671233,,0.799615784,,,,56.57454338,804,Clouds,overcast clouds,04d,26,32,10,0,43,0,65
2010,South Lake Tahoe,38.939926,-119.977187,42.59368727,8691.709312,29.20648395,39.44863666,40.18469416,45.68455632,1015.601874,,,63.68759423,5.001612104,112.7369158,24.24027758,0.8086709539,2.705102041,0.6567365542,2.084210526,37.14710317,803,Clouds,broken clouds,04d,40,28,15,4,42,66,37
2011,Eureka,40.802071,-124.163673,52.40942922,8959.115179,48.15165297,50.71075342,50.18941553,54.7796621,1018.120548,,,85.81986301,8.533705479,222.1013699,22.80117647,0.7013865815,,,,58.69783105,500,Rain,light rain,10d,19,49,8,0,39,20,32
2011,Fresno,36.737798,-119.787125,63.63775165,9272.781012,45.48771302,62.25664054,62.45906044,64.82697228,1015.274824,,,56.9773915,5.136057714,187.9060441,22.63689076,0.9083763838,2.082692308,,,34.65280618,802,Clouds,scattered clouds,03d,31,49,5,0,30,32,35
2011,Los Angeles,34.054908,-118.242643,64.90530457,9653.745983,49.90362319,64.21015851,62.07367188,68.2574615,1014.956409,,,62.20301178,2.130210598,68.1548913,20.56921875,0.7850835322,5.617857143,,,27.26279438,800,Clear,sky is clear,01d,16,58,3,0,3,24,28
2011,Palm Springs,33.830296,-116.545292,71.17471487,9979.117885,39.38563983,69.33638914,68.02281136,75.07824932,1014.022126,,,36.81307026,4.858811588,182.171875,24.26619687,0.6203061224,1.45625,,,15.08953011,800,Clear,sky is clear,01d,17,52,7,0,31,6,13
2011,Riverside,33.980601,-117.375494,63.07182932,9737.825381,45.43562074,61.86210054,61.2783182,64.82587267,1014.957104,,,57.02802996,3.76052315,128.2664548,21.43206667,0.6329109589,1.780851064,,,25.28529278,803,Clouds,broken clouds,04d,14,55,3,0,26,10,24
2011,San Francisco,37.774929,-122.419415,56.61617808,,50.71582078,55.59090297,55.23810845,57.98341324,1016.78847,,,81.80216895,7.958496575,233.0031963,,0.6841298343,,,,51.20365297,500,Rain,light rain,10d,20,51,2,0,41,0,28
2011,South Lake Tahoe,38.939926,-119.977187,42.35504249,9156.854341,28.1182982,39.35001655,39.91805209,45.5087231,1017.198322,,,60.69374241,4.794500607,112.5225693,24.24309924,0.6213228346,2.072340426,0.7264956195,2.907142857,29.22536144,804,Clouds,overcast clouds,04d,26,40,8,5,42,36,27
2012,Eureka,40.802071,-124.163673,51.93665073,8758.221833,47.07272541,50.04390597,50.46760815,54.54942281,1017.537113,,,83.8981102,8.024409153,215.0187842,8.009721936,0.8406006322,,0.1966666667,,62.56215847,801,Clouds,few clouds,02d,11,66,17,0,53,36,44
2012,Fresno,36.737798,-119.787125,66.25218404,9429.854782,45.84902442,64.71254013,63.76710717,67.70604341,1014.877911,,,53.8808501,5.720562966,177.1773683,23.5925641,0.8559098787,2.488135593,,,37.21365589,721,Haze,haze,50d,51,23,6,0,50,22,42
2012,Los Angeles,34.054908,-118.242643,64.57890102,9548.399828,49.91894494,63.7836595,62.87114289,67.28547123,1014.734715,,,63.38193897,1.7865353,50.59160005,6.16247557,0.5567391304,2.796,,,27.47697331,800,Clear,sky is clear,01d,4,39,0,0,7,31,32
2012,Palm Springs,33.830296,-116.545292,75.81613453,9992.222296,38.98322463,73.75839905,73.75546302,78.24433701,1013.768549,,,31.32007726,5.812309965,187.1881604,19.17419048,0.611752988,0.8857142857,,,12.2572435,800,Clear,sky is clear,01d,63,26,6,0,62,12,7
2012,Riverside,33.980601,-117.375494,65.60676873,9706.120504,45.16316235,64.27730878,63.9766275,67.41168456,1014.700373,,,53.65314654,4.131751215,119.9648627,20.20105758,0.5288204225,1.891666667,,,26.4178059,800,Clear,sky is clear,01d,47,29,1,0,39,16,28
2012,San Francisco,37.774929,-122.419415,56.8798281,,50.50124089,55.83445583,55.20822177,58.46143556,1016.606444,,,80.3981102,7.95088684,238.5613616,11.12883459,0.8349929874,,,,51.18613388,804,Clouds,overcast clouds,04d,14,35,8,0,46,0,36
2012,South Lake Tahoe,38.939926,-119.977187,45.30557949,9239.353804,27.88427909,42.05058447,43.03347365,47.7236449,1016.843332,,,55.4974036,5.637646669,104.9678489,24.71708432,0.8118218623,2.507352941,0.6429777778,1.796969697,26.82101425,800,Clear,sky is clear,01d,35,27,7,4,68,45,29
2013,Eureka,40.802071,-124.163673,51.12382877,8747.643564,44.95721575,49.17786872,49.94267237,53.52857192,1019.083105,,,80.62625571,6.828616438,208.1659817,8.75429771,0.6228824834,,0.395,,52.33744292,804,Clouds,overcast clouds,04d,37,93,6,0,15,41,24
2013,Fresno,36.737798,-119.787125,66.35828741,9502.122381,43.97700182,64.82689251,64.45572762,67.2197233,1015.087565,,,49.88749715,5.353960373,171.0469141,21.82902041,0.7192857143,0.7823529412,,,33.04110681,802,Clouds,scattered clouds,03d,53,42,2,0,50,14,27
2013,Los Angeles,34.054908,-118.242643,64.19404521,9682.22415,48.18141202,63.3210008,62.69545496,66.40688856,1014.841191,,,60.66568215,1.654984664,47.86606839,7.261617336,0.5540350877,2.71,,,26.76042258,800,Clear,sky is clear,01d,8,43,0,0,4,15,28
2013,Palm Springs,33.830296,-116.545292,74.39290737,9971.76358,36.94628584,72.3318366,71.85344106,77.18179222,1014.038917,,,30.17045972,6.076941284,180.2707101,20.22123724,0.5771323529,2.172727273,,,11.60446063,800,Clear,sky is clear,01d,44,32,4,0,70,22,8
2013,Riverside,33.980601,-117.375494,65.47580528,9807.34758,43.51862147,64.06781733,63.73957461,67.18435396,1014.796861,,,51.2216788,4.200567561,110.6889217,19.91393103,0.4732624113,1.67037037,,,22.82995905,801,Clouds,few clouds,02d,42,42,1,0,44,9,17
2013,San Francisco,37.774929,-122.419415,57.48135731,,50.03693379,56.40036986,55.8708516,59.06744064,1017.112215,,,77.96347032,6.957478311,230.3512557,7.383908216,0.5247933884,,,,43.74554795,804,Clouds,overcast clouds,04d,46,46,0,0,18,0,22
2013,South Lake Tahoe,38.939926,-119.977187,44.31058478,9652.199062,26.0246681,41.68387221,41.8038564,46.90425717,1017.996387,,,53.12542335,4.34444457,84.05057575,22.88455538,0.504510978,1.343902439,0.5393165468,1.164705882,19.62011741,800,Clear,sky is clear,01d,39,37,3,0,29,19,17
2014,Eureka,40.802071,-124.163673,54.89334361,8834.416373,48.53678995,53.69532991,53.51286644,56.80992466,1016.958333,,,80.58744292,6.997328767,185.3020548,9.11853972,0.9440490798,,,,59.00673516,801,Clouds,few clouds,02d,48,28,22,0,15,31,38
2014,Fresno,36.737798,-119.787125,68.84139828,9397.586563,45.39014969,67.246599,67.36726469,69.91917782,1014.320367,,,49.61113631,5.768273985,176.2609435,23.24792683,0.9278802993,3.344680851,,,39.46507144,721,Haze,haze,50d,74,10,7,0,55,17,40
2014,Los Angeles,34.054908,-118.242643,67.18127935,9644.699123,51.48208574,66.49924918,65.28334241,69.75622661,1014.347737,,,61.83202903,2.013590791,54.94635364,7.485291214,0.9171130952,2.083333333,,,22.31507315,800,Clear,sky is clear,01d,12,12,7,0,4,24,16
2014,Palm Springs,33.830296,-116.545292,76.7297892,9975.744443,38.36333409,74.67191773,74.08597083,79.62032247,1013.735757,,,30.06118961,6.130481996,179.7511395,20.4823271,0.6193814433,0.8666666667,,,11.81027803,800,Clear,sky is clear,01d,49,11,9,0,68,19,8
2014,Riverside,33.980601,-117.375494,67.76050244,9825.332311,45.29864693,66.4726551,65.9676137,69.41234433,1014.381989,,,51.90336849,4.605505274,118.8480209,21.59432194,0.8847402597,1.146153846,,,20.5019848,800,Clear,sky is clear,01d,46,10,5,0,52,7,13
2014,San Francisco,37.774929,-122.419415,60.30531279,,53.56744064,59.74760959,58.84235959,61.72334132,1016.086416,,,80,7.015199772,226.3167808,9.552684659,0.8836086957,,,,53.52682648,800,Clear,sky is clear,01d,61,10,10,0,12,0,37
2014,South Lake Tahoe,38.939926,-119.977187,47.54612918,9655.242142,28.27234775,44.81674601,45.98293217,48.75761426,1017.017432,,,52.41926472,5.140759861,101.3975863,22.59972152,0.7916432866,2.555913978,0.6737248322,1.47,23.27813163,800,Clear,sky is clear,01d,37,7,20,6,47,21,19
2015,Eureka,40.802071,-124.163673,55.22602511,9036.270191,51.21596575,54.22959132,52.89595091,57.51485388,1017.235388,,,86.84326484,8.001941781,220.610274,,0.9050938338,,,,57.00057078,800,Clear,sky is clear,01d,83,17,15,0,30,27,30
2015,Fresno,36.737798,-119.787125,67.71232208,9346.218514,46.86229601,66.29728581,66.18622393,68.91963395,1014.469515,,,54.42429737,5.442352675,204.0444243,21.99582524,0.7447138965,2.135897436,,,29.40729828,802,Clouds,scattered clouds,03d,60,29,6,0,33,31,17
2015,Los Angeles,34.054908,-118.242643,69.44219832,9618.369883,51.47343693,68.94669968,66.68892418,72.45516052,1014.221881,,,57.38035064,2.399412568,77.4837204,20.92205882,0.543633218,2.9,,,26.71106557,800,Clear,sky is clear,01d,47,22,1,0,5,30,14
2015,Palm Springs,33.830296,-116.545292,74.29968272,9995.187004,41.15141863,72.61235106,70.98639009,78.34511641,1013.708058,,,34.78383931,5.371997261,186.5307008,24.08833333,0.5751145038,1.48,,,17.795937,803,Clouds,broken clouds,04d,46,29,6,0,33,6,15
2015,Riverside,33.980601,-117.375494,67.12706744,9813.318909,45.74194596,65.86625454,65.31471957,68.91983084,1014.304042,,,51.81085377,4.521665531,125.60797,21.13019231,0.6559599332,2.067741935,,,25.55256585,802,Clouds,scattered clouds,03d,49,25,7,0,44,8,20
2015,San Francisco,37.774929,-122.419415,59.78087329,,53.68068836,59.19867237,58.40592694,61.14658333,1016.205594,,,81.45639269,7.487079909,231.8840183,,0.8257911392,,,,49.39794521,800,Clear,sky is clear,01d,74,25,6,0,21,0,27
2015,South Lake Tahoe,38.939926,-119.977187,45.54527572,9567.09048,29.0706781,42.87902152,42.84718897,48.907987,1017.056602,,,57.44978704,4.486777628,105.3269446,24.1458159,0.7386060606,3.191935484,0.5525260417,1.62,28.55772248,800,Clear,sky is clear,01d,34,30,13,4,25,32,19
2016,Eureka,40.802071,-124.163673,54.29046784,8929.09573,49.89735458,53.08169949,52.87947524,55.92916676,1017.368583,,,85.54547524,8.567816733,216.1625498,,1.013316646,,0.23,,59.87683552,800,Clear,sky is clear,01d,23,30,26,0,48,30,33
2016,Fresno,36.737798,-119.787125,66.08733363,9467.914963,47.98998311,64.74905416,65.0880858,67.16182862,1015.046729,,,59.01632699,5.869190406,194.3384754,23.23155556,0.9436213235,2.616666667,,,24.84190969,800,Clear,sky is clear,01d,41,27,8,0,42,13,32
2016,Los Angeles,34.054908,-118.242643,66.5975866,9660.000252,51.12633758,65.89878032,64.7337335,68.7828681,1014.880966,,,62.51483696,2.043901613,53.53300237,20.97741935,0.7794545455,3.836,,,28.11192598,800,Clear,sky is clear,01d,12,20,3,0,6,22,33
2016,Palm Springs,33.830296,-116.545292,75.30422391,9958.502058,40.04999886,73.1929715,72.58221301,78.35280005,1014.145452,,,33.32780743,6.287077325,190.829908,16.74126503,0.8159392265,2.21,,,14.59804701,800,Clear,sky is clear,01d,68,28,6,0,77,13,16
2016,Riverside,33.980601,-117.375494,66.78880203,9784.461358,45.53294303,65.40741568,64.87434067,68.61893063,1014.917879,,,52.92058658,4.756724196,122.8684715,21.41166857,0.7012537764,2.247368421,,,26.69565708,800,Clear,sky is clear,01d,44,19,3,0,58,12,30
2016,San Francisco,37.774929,-122.419415,59.18715619,,53.52243169,58.55132741,57.85319217,60.48420765,1016.673953,,,82.42600182,8.149162113,233.0060337,,0.818986403,,,,53.56921676,800,Clear,sky is clear,01d,35,20,11,0,35,0,47
2016,South Lake Tahoe,38.939926,-119.977187,45.14054855,9452.906333,28.504791,41.99657268,43.46076029,47.10705979,1017.163138,,,58.14273176,5.747235326,104.7398793,25.1828462,0.8431512605,3.369230769,0.6985530547,1.775,26.49094899,804,Clouds,overcast clouds,04d,34,25,14,5,63,30,21
2017,Eureka,40.802071,-124.163673,52.82882192,8955.342522,48.57268037,51.31214498,51.82111301,54.44041781,1017.18847,,,85.98607306,8.60651484,214.6678082,,0.8618714769,,0.126,,58.89589041,800,Clear,sky is clear,01d,33,53,14,0,47,24,41
2017,Fresno,36.737798,-119.787125,65.82829441,9537.735361,47.35605322,64.53462722,65.31196609,66.75966539,1014.714238,,,57.36896474,6.777116551,189.5944307,20.55731646,0.9288027211,2.696,,,22.06085785,500,Rain,light rain,10d,60,41,9,0,87,16,20
2017,Los Angeles,34.054908,-118.242643,67.96756644,9585.676945,52.2363277,67.50752477,65.57998536,70.85113401,1014.458559,,,62.05945946,1.909253378,49.35912162,20.46735849,0.7457723577,1.713513514,,,25.95326577,500,Rain,light rain,10d,25,23,4,0,5,27,36
2017,Palm Springs,33.830296,-116.545292,76.07920191,9961.014704,40.76308322,74.21688608,72.645108,79.57219645,1013.716462,,,33.78115052,6.049405412,171.001819,24.86810983,0.9632302405,4.647368421,,,7.982264666,500,Rain,light rain,10d,67,20,7,0,63,15,10
2017,Riverside,33.980601,-117.375494,67.10765197,9796.834,47.74918123,66.07589489,65.17244615,68.89540656,1014.530168,,,56.98782001,5.076709146,127.6139619,22.15630359,0.7467868339,2.679591837,,,25.52317582,500,Rain,light rain,10d,56,22,5,0,102,11,29
2017,San Francisco,37.774929,-122.419415,59.358371,,52.72237443,58.65407648,57.95598402,60.72050342,1016.176826,,,80.05262557,8.266307078,236.6876712,,0.9173859433,,,,51.7119863,800,Clear,sky is clear,01d,53,39,12,0,44,0,49
2017,South Lake Tahoe,38.939926,-119.977187,44.60500212,9056.698076,30.74810338,41.19843982,43.54331034,45.59801847,1016.882509,,,63.21322437,5.863947145,101.8850563,25.22946225,0.9791439114,4.37699115,0.9600665779,2.631372549,31.31988962,800,Clear,sky is clear,01d,52,27,21,16,66,47,36
2018,Eureka,40.802071,-124.163673,52.76901484,8942.735648,48.53138699,51.19761644,51.3108516,54.60323402,1018.284018,,,85.99326484,8.604415525,218.6207763,9.243006993,0.8583374083,,,,58.88938356,804,Clouds,overcast clouds,04d,8,43,15,0,42,26,28
2018,Fresno,36.737798,-119.787125,65.78655678,9166.380396,46.4444333,64.30818523,65.34550717,67.46082029,1014.770011,,,56.3399118,6.478808159,199.5522602,19.16322086,0.8703252033,2.57,,,25.0123484,721,Haze,haze,50d,47,23,7,0,83,34,20
2018,Los Angeles,34.054908,-118.242643,67.34218262,9572.318357,52.43280154,66.92371238,64.78937769,70.46160783,1014.801765,,,62.86094139,1.738679566,44.45055442,9.33278607,0.7449751244,2.459259259,,,26.79893641,721,Haze,haze,50d,30,18,3,0,4,25,29
2018,Palm Springs,33.830296,-116.545292,75.9093995,9975.809565,39.66599134,74.03769029,72.58428897,79.28214107,1014.033045,,,31.53634913,6.081415223,170.7337056,22.90277042,0.6063740458,2.6625,,,6.889813127,800,Clear,sky is clear,01d,63,14,4,0,66,7,7
2018,Riverside,33.980601,-117.375494,66.86614444,9813.584203,46.00739869,65.64969436,64.80189156,68.70253566,1014.824655,,,53.65304505,5.171216889,135.364048,20.4239748,0.7420072333,2.034285714,,,26.03271451,803,Clouds,broken clouds,04d,45,19,7,0,101,6,23
2018,San Francisco,37.774929,-122.419415,58.58297489,,52.19732648,57.8001347,57.19471575,59.94943721,1016.738014,,,80.53447489,8.083328767,239.7407534,,0.7279069767,,,,50.29269406,802,Clouds,scattered clouds,03d,34,21,4,0,30,0,30
2018,South Lake Tahoe,38.939926,-119.977187,44.89441664,9385.21455,29.12665679,41.9557447,43.84501372,45.90133575,1017.48864,,,59.85929097,4.905371529,93.20744155,22.77768512,0.8293444909,3.550980392,0.6983280757,2.121428571,25.94523104,803,Clouds,broken clouds,04d,42,29,13,2,42,30,24
2019,Eureka,40.802071,-124.163673,53.43995662,9042.67076,48.7166016,51.98105822,51.34121005,55.64096575,1016.544292,,,84.85913242,6.200329909,207.4007991,8.31449894,0.9400887049,,0.11,,57.70547945,800,Clear,sky is clear,01d,84,56,18,0,16,26,46
2019,Fresno,36.737798,-119.787125,64.91029071,9630.237256,47.17339051,63.5101125,61.54091334,67.03414903,1014.142459,,,58.30608153,6.860927824,194.5427712,16.55226994,0.8002541436,1.896,,,23.85419915,721,Haze,haze,50d,44,33,8,0,88,10,27
2019,Los Angeles,34.054908,-118.242643,63.97540294,9607.905284,50.44571653,63.22093627,61.36113746,66.88011465,1014.541868,,,65.16140272,2.821957963,114.5147803,6.614810858,1.288616891,3.586111111,,,31.02068113,804,Clouds,overcast clouds,04d,6,51,13,0,19,20,51
2019,Palm Springs,33.830296,-116.545292,73.89232474,9892.182776,39.92468227,71.72718792,71.78830846,75.36271257,1013.833786,,,35.8003166,6.274145183,183.2224107,16.80245902,0.9058361775,1.942857143,,,9.466078697,500,Rain,light rain,10d,65,47,7,0,75,26,17
2019,Riverside,33.980601,-117.375494,64.67481511,9687.555769,46.73609032,63.42812416,62.53087069,67.58615755,1014.571717,,,58.16629314,5.664619005,168.5952488,11.93124917,1.281526946,2.422535211,,,31.66450022,802,Clouds,scattered clouds,03d,41,42,45,0,140,16,43
2019,San Francisco,37.774929,-122.419415,58.78349772,,50.02084817,57.84900799,57.0503105,60.42990639,1015.44258,,,76.42089041,5.415492009,230.1926941,7.927712277,0.8342080153,,,,51.47511416,801,Clouds,few clouds,02d,57,28,9,0,21,0,38
2019,South Lake Tahoe,38.939926,-119.977187,42.68718723,9089.680164,29.91340331,39.16866518,40.91891009,45.28497031,1016.282231,,,64.9254665,5.945747455,119.6165182,18.86764161,0.8091604755,1.77761194,0.7268485419,2.645614035,31.76887193,804,Clouds,overcast clouds,04d,21,37,23,8,63,51,39
2020,Eureka,40.802071,-124.163673,53.46261954,8579.090184,47.46915073,52.20976207,51.37218238,55.83065574,1018.885246,,,81.36407104,4.685132058,206.0253871,5.693502041,0.8289570552,,0.23,,53.48542805,801,Clouds,few clouds,02d,48,62,14,0,1,48,36
2020,Fresno,36.737798,-119.787125,67.86464365,8983.54859,47.78409456,66.55175969,65.62574182,69.30106304,1014.920799,,,54.00030114,5.737723349,205.4219032,6.945471236,0.7660598504,2.323913043,,,37.70859265,800,Clear,sky is clear,01d,70,36,5,0,41,26,51
2020,Los Angeles,34.054908,-118.242643,65.99578618,9543.026446,49.80631675,65.13392297,63.39406044,69.43838219,1015.002499,,,59.89627357,2.235265849,102.9730743,1.544163726,0.867125,2.786956522,,,23.52101795,800,Clear,sky is clear,01d,18,23,3,0,5,25,23
2020,Palm Springs,33.830296,-116.545292,76.43274245,9975.234806,38.82090393,74.1458551,74.46306723,78.17776402,1014.251079,,,30.53202362,6.205244152,183.3923461,14.50304714,0.7189152542,1.607142857,,,4.957188281,800,Clear,sky is clear,01d,84,17,5,0,55,12,9
2020,Riverside,33.980601,-117.375494,67.1587224,9795.230097,45.9036871,65.82666704,65.15042475,69.42559005,1015.062423,,,52.55440995,5.899094475,170.3202959,4.512526718,1.609745223,2.530555556,,,19.26224364,800,Clear,sky is clear,01d,54,15,32,0,153,10,26
2020,San Francisco,37.774929,-122.419415,59.14625683,,51.63117145,58.44315232,57.22417236,60.97092896,1017.147086,,,77.89105191,4.230836749,239.8600865,7.588882717,0.7956410256,,,,47.05851548,803,Clouds,broken clouds,04d,55,21,9,0,1,0,20
2020,South Lake Tahoe,38.939926,-119.977187,45.43803052,9373.100516,29.17794489,42.31944121,43.32656494,48.48483917,1018.105829,,,57.48841805,5.419295203,109.9040509,4.374305524,0.5686768802,1.504761905,0.6307426598,2.116129032,23.28663959,800,Clear,sky is clear,01d,43,17,5,1,45,35,17
2021,Eureka,40.802071,-124.163673,52.68985845,9072.68623,47.29722831,51.16481279,50.55181164,55.02947146,1018.156279,,,82.65205479,5.603711187,231.5170091,8.04919269,0.8045931406,,,,55.59554795,804,Clouds,overcast clouds,04d,27,59,18,0,2,10,29
2021,Fresno,36.737798,-119.787125,68.14958086,9143.650115,46.72446637,66.61941934,65.88330096,69.76546923,1014.354835,,,52.27192803,5.907624208,216.758945,4.075378749,1.04337232,3.128305085,,,36.27990186,804,Clouds,overcast clouds,04d,74,29,7,0,40,39,42
2021,Los Angeles,34.054908,-118.242643,65.09987582,9518.112942,49.22973357,64.20677918,63.41521901,68.54511063,1014.911267,,,60.5673967,2.10394107,101.8077444,2.436940898,1.321853547,4.545384615,,,28.84375706,800,Clear,sky is clear,01d,4,36,9,0,5,27,33
2021,Palm Springs,33.830296,-116.545292,76.4990089,9988.146037,38.9917484,74.39329836,74.67741332,78.29315807,1013.909101,,,30.04368157,6.154501597,195.7421305,9.134506141,0.5484935897,2.048888889,,,8.341012774,800,Clear,sky is clear,01d,79,25,3,0,73,7,12
2021,Riverside,33.980601,-117.375494,66.7609574,9728.827164,47.089983,65.64652844,64.74294131,68.99263993,1014.887378,,,55.12961704,5.941829821,181.8457965,8.375854709,1.219072165,2.215897436,,,21.13086336,800,Clear,sky is clear,01d,67,24,14,0,158,18,18
2021,San Francisco,37.774929,-122.419415,57.50496918,,51.20729909,56.75465868,55.7662911,59.18421689,1016.745548,,,80.80353881,4.670351598,237.9159817,7.833773422,1.312943089,,,,50.96803653,803,Clouds,broken clouds,04d,20,29,14,0,0,0,28
2021,South Lake Tahoe,38.939926,-119.977187,45.97000988,8965.054021,29.48505597,42.68329346,44.00039508,48.85462028,1017.079456,,,57.41033802,5.518998025,119.3126646,10.44776606,0.8917067583,3.071666667,0.7295874822,2.940434783,31.18887182,800,Clear,sky is clear,01d,63,21,13,4,56,59,34
2022,Eureka,40.802071,-124.163673,53.24837785,,48.22681393,51.94469521,50.98159475,55.49871689,1018.825913,,,83.61506849,4.986413242,193.0726027,7.890635349,0.6443066764,,0.25,,55.4966895,500,Rain,light rain,10d,66,58,7,0,0,0,45
2022,Fresno,36.737798,-119.787125,67.10733551,9422.429014,46.54492266,65.69918954,64.62318083,68.74111329,1015.046078,,,53.33616558,5.836636166,212.6059913,9.975781742,0.8325623583,2.263783784,,,33.8503268,803,Clouds,broken clouds,04d,70,27,5,0,52,18,32
2022,Los Angeles,34.054908,-118.242643,66.06379181,9794.790665,49.56614582,65.28755981,64.24648826,69.29203084,1015.003742,,,59.60120195,2.230264202,113.1021658,4.658531987,1.103702624,2.558,,,25.40707563,800,Clear,sky is clear,01d,18,28,7,0,3,5,22
2022,Palm Springs,33.830296,-116.545292,76.27674991,9978.373594,39.1498107,74.34971376,74.41668947,78.08003307,1014.358422,,,30.00764055,5.826370168,188.2312692,11.73591375,0.5482432432,1.523333333,,,7.861671798,800,Clear,sky is clear,01d,83,18,7,0,43,14,5
2022,Riverside,33.980601,-117.375494,67.93841113,9830.985804,47.07897331,66.91533333,65.82302101,70.22702101,1015.024077,,,52.81033504,6.284134015,177.640318,11.41422127,0.7921493625,1.583333333,,,18.69403748,800,Clear,sky is clear,01d,71,15,16,0,198,8,21
2022,San Francisco,37.774929,-122.419415,57.83631507,,51.36789155,57.06173288,56.00231735,59.58640639,1017.322374,,,80.26187215,4.971041096,235.3415525,7.881612195,1.319059829,,,,47.73915525,801,Clouds,few clouds,02d,36,28,11,0,4,0,30
2022,South Lake Tahoe,38.939926,-119.977187,44.51412964,9367.798924,28.94847867,41.39065485,42.6772277,47.66244211,1018.09108,,,58.58626039,5.269834903,120.1713019,19.4914187,1.108501401,3.436829268,0.6970962199,3.471666667,24.31401662,600,Snow,light snow,13d,55,42,19,8,49,37,17
2023,Eureka,40.802071,-124.163673,53.25862443,9549.222798,49.07204909,52.14412443,51.20602397,55.44154566,1016.865068,,,86.41769406,4.654364155,159.485274,7.006790761,0.9376241771,,0.5966666667,,58.21552511,802,Clouds,scattered clouds,03d,65,70,24,1,2,0,48
